Country,OrgName,InstNameEnglish,OrgGUID
Mexico,Centro Universitario Cristóbal Colón de Cuernavaca,Christopher Columbus University Centre of Cuernavaca,{9661357F-6ADC-11D5-A1AA-00105AB34091}
Mexico,"Centro Universitario de Arte, Tecnología y Educación","University Centre of Art, Technology and Education",{79BAD52D-62CB-11D8-B1CE-00055D086597}
Mexico,Centro Universitario de California,California University Centre,{2236CB7F-6233-11D8-B1CE-00055D086597}
Mexico,Centro Universitario de Chihuahua,University Centre of Chihuahua,{178FF208-6135-11D8-B1CE-00055D086597}
Mexico,Centro Universitario de Ciudad Juárez,University Centre of Ciudad Juárez,{178FF209-6135-11D8-B1CE-00055D086597}
Mexico,Centro Universitario de Coatzacoalcos,University Centre of Coatzacoalcos,{966135BC-6ADC-11D5-A1AA-00105AB34091}
Mexico,Centro Universitario de Dirección Empresarial y de Negocios,University Centre of Business Management,{40B493C2-4F8E-4359-BA03-B109962BAE4F}
Mexico,Centro Universitario de Educación Artística,University Centre of Art Education,{E98E8C57-6218-11D8-B1CE-00055D086597}
Mexico,Centro Universitario de Educación Física,University Centre of Physical Education,{2236CB6B-6233-11D8-B1CE-00055D086597}
Mexico,Centro Universitario de Hidalgo,University Centre of Hidalgo,{70C21D2D-694F-11D5-A1AA-00105AB34091}
Mexico,Centro Universitario de Integración Humanística,University Centre of Human Integration,{54D9AED4-977B-11D3-B99E-006008407C87}
Mexico,"Centro Universitario de Ixtlahuaca, A.C.",University Centre of Ixtlahuaca,{292A3C03-6A27-11D5-B99E-006008407C87}
Mexico,Centro Universitario de la Ciénega,La Ciénega University Centre,{E98E8C5D-6218-11D8-B1CE-00055D086597}
Mexico,Centro Universitario de la Ciudad de México,University Centre of the City of Mexico,{63658018-816C-48E3-997D-B5218641586D}
Mexico,Centro Universitario de Mazatlán,University Centre of Mazatlan,{CAC6FA2D-78B5-11D2-BE74-0080C87A0525}
Mexico,Centro Universitario de Mercadotecnia y Publicidad,University Centre in Marketing and Advertising Studies,{E98E8C62-6218-11D8-B1CE-00055D086597}
Mexico,Centro Universitario de Negocios y Diplomacia de Zacatecas,University Centre for Commerce and Diplomacy of Zacatecas,{966135C4-6ADC-11D5-A1AA-00105AB34091}
Mexico,Centro Universitario de Occidente,University Centre of the West,{4A325421-6A14-11D5-B99E-006008407C87}
Mexico,"Centro Universitario de Puebla, A.C.",University Centre of Puebla,{966135AA-6ADC-11D5-A1AA-00105AB34091}
Mexico,Centro Universitario de Sonora,University Centre of Sonora,{79BAD554-62CB-11D8-B1CE-00055D086597}
Mexico,Centro Universitario de Texcoco Francisco Ferreira y Arreola,Francisco Ferreira y Arreola University Centre of Texcoco,{292A3BE2-6A27-11D5-B99E-006008407C87}
Mexico,Centro Universitario del Estado de México,University Centre of the State of Mexico,{292A3BE6-6A27-11D5-B99E-006008407C87}
Mexico,Centro Universitario del Fútbol y Ciencias del Deporte,University Centre for Football and Sports Science,{E98E8C58-6218-11D8-B1CE-00055D086597}
Mexico,"Centro Universitario del Noreste, A.C.",University Centre of the North-East,{CAC6F99E-78B5-11D2-BE74-0080C87A0525}
Mexico,Centro Universitario del Oriente de Hidalgo,University Centre of Eastern Hidalgo,{4A325407-6A14-11D5-B99E-006008407C87}
Mexico,Centro Universitario del Pacífico Sur,University Centre of the South Pacific,{70C21D23-694F-11D5-A1AA-00105AB34091}
Mexico,Centro Universitario del Papaloapán,University Centre of Papaloapan,{9661359E-6ADC-11D5-A1AA-00105AB34091}
Mexico,Centro Universitario del Valle de Teotihuacán,University Centre of the Valley of  Teotihuacan,{292A3BEA-6A27-11D5-B99E-006008407C87}
Mexico,"Centro Universitario del Valle de Zacapu, A.C.",University Centre of the Valley of Zacapu,{292A3C13-6A27-11D5-B99E-006008407C87}
Mexico,Centro Universitario Didaskalos,Didaskalos University Centre,{292A3BF0-6A27-11D5-B99E-006008407C87}
Mexico,Centro Universitario Educativo y Cultural,University Centre for Education and Culture,{2236CB81-6233-11D8-B1CE-00055D086597}
Mexico,Centro Universitario Emmanuel Kant,Emmanuel Kant University Centre,{EEAB85EB-66F0-11D5-A1AA-00105AB34091}
Mexico,"Centro Universitario en Lenguas, Turismo y Empresas de Servicio","University Centre for Studies in Languages, Tourism and Services",{9661358E-6ADC-11D5-A1AA-00105AB34091}
Mexico,Centro Universitario en Periodismo y Publicidad,University Centre for Journalism and Advertising Studies,{EEAB85EF-66F0-11D5-A1AA-00105AB34091}
Mexico,Centro Universitario Enrique Díaz de León,Enrique Díaz de León University Centre,{D8BA3C12-363B-4FBA-A95C-4066C6D7BF53}
Mexico,Centro Universitario Español,Spanish University Centre,{70C21D1E-694F-11D5-A1AA-00105AB34091}
Mexico,Centro Universitario Especializado en Negocios,University Centre Specialized in Business Studies,{178FF213-6135-11D8-B1CE-00055D086597}
Mexico,Centro Universitario Francés Hidalgo,Frances Hidalgo University Centre,{70C21CFF-694F-11D5-A1AA-00105AB34091}
Mexico,Centro Universitario Francisco Larroyo,Francisco Larroyo University Centre,{178FF214-6135-11D8-B1CE-00055D086597}
Mexico,Centro Universitario General Emiliano Zapata,General Emiliano Zapata University Centre,{2236CB74-6233-11D8-B1CE-00055D086597}
Mexico,Centro Universitario Geo,Geo University Centre,{A608E280-6C6E-11D5-A1AA-00105AB34091}
Mexico,Centro Universitario Grupo Sol,Grupo Sol University Centre,{CAC6F9C8-78B5-11D2-BE74-0080C87A0525}
Mexico,Centro Universitario Haller,Haller University Centre,{E98E8C64-6218-11D8-B1CE-00055D086597}
Mexico,Centro Universitario Hispánico de Texmelucán,Hispanic University Centre of Texmelucan,{966135AE-6ADC-11D5-A1AA-00105AB34091}
Mexico,Centro Universitario Hispano Mexicano,Hispanic-Mexican University Centre,{A2B566DC-9910-11D3-8BC8-006097CFC91F}
Mexico,Centro Universitario Incarnate Word,Incarnate Word University Centre,{6453F76A-6D3E-4D96-9877-C18AC740E619}
Mexico,"Centro Universitario Indoamericano, S.C.",Indo-American University Centre,{292A3BF4-6A27-11D5-B99E-006008407C87}
Mexico,Centro Universitario Integral de Zacatlán,Integral University Centre of Zacatlán,{79BAD52E-62CB-11D8-B1CE-00055D086597}
Mexico,Centro Universitario Interamericano,Inter-American University Centre,{966135C0-6ADC-11D5-A1AA-00105AB34091}
Mexico,Centro Universitario Internacional,International University Centre,{6AEA1298-7E33-4C2F-9CB2-6D684C894822}
Mexico,"Centro Universitario Irlandés, A.C.",Irish University Centre,{966135B0-6ADC-11D5-A1AA-00105AB34091}
Mexico,Centro Universitario Isidro Fabela,Isidro Fabela University Centre,{292A3BF8-6A27-11D5-B99E-006008407C87}
Mexico,Centro Universitario José Vasconcelos,José Vasconcelos University Centre,{96613592-6ADC-11D5-A1AA-00105AB34091}
Mexico,Centro Universitario Juana de Asbaje,Juana de Asbaje University Centre,{CAC6F9B7-78B5-11D2-BE74-0080C87A0525}
Mexico,Centro Universitario Latinoamericano de Morelos,Latin American University Centre of Morelos,{2236CB75-6233-11D8-B1CE-00055D086597}
Mexico,Centro Universitario Libre de Turismo y Administración,Private University Centre of Tourism and Administration Studies,{966135B4-6ADC-11D5-A1AA-00105AB34091}
Mexico,Centro Universitario Luis Donaldo Colosio Murrieta,Luis Donaldo Colosio Murrieta University Centre,{966135A2-6ADC-11D5-A1AA-00105AB34091}
Mexico,Centro Universitario Metropolitano de Guadalajara,Metropolitan University Centre of Guadalajara,{292A3BD7-6A27-11D5-B99E-006008407C87}
Mexico,Centro Universitario México-Valle,Mexico-Valle University Centre,{9661359A-6ADC-11D5-A1AA-00105AB34091}
Mexico,Centro Universitario Narvarte,Narvarte University Centre,{70C21D0B-694F-11D5-A1AA-00105AB34091}
Mexico,Centro Universitario Oriente de México,Eastern University Centre of Mexico,{178FF216-6135-11D8-B1CE-00055D086597}
Mexico,Centro Universitario Patria,Nation University Centre,{70C21D0F-694F-11D5-A1AA-00105AB34091}
Mexico,Centro Universitario Promedac,Promedac University Centre,{70C21D13-694F-11D5-A1AA-00105AB34091}
Mexico,Centro Universitario Regional del Totonacapán,Regional University  Centre of the Totonacapán,{79BAD55D-62CB-11D8-B1CE-00055D086597}
Mexico,Centro Universitario Salina Cruz,University Centre of Salina Cruz,{966135A6-6ADC-11D5-A1AA-00105AB34091}
Mexico,Centro Universitario Siglo XXI,21st Century University Centre,{4A325413-6A14-11D5-B99E-006008407C87}
Mexico,Centro Universitario Tenango del Valle,University Centre of Tenango del Valle,{292A3C0B-6A27-11D5-B99E-006008407C87}
Mexico,Centro Universitario Teoloyucán,Teoloyucán University Centre,{292A3C0F-6A27-11D5-B99E-006008407C87}
Mexico,"Centro Universitario Torres Andrade, A.C.",Torres Andrade University Centre,{292A3BDB-6A27-11D5-B99E-006008407C87}
Mexico,Centro Universitario UNE,UNE University Centre,{B6571EB9-F29A-4011-8F6F-6F4A3A16D572}
Mexico,Centro Universitario Vasco de Quiroga de Huejutla,Vasco de Quiroga University Centre of Huejutla,{4A325417-6A14-11D5-B99E-006008407C87}
Mexico,CETYS Universidad,CETYS University,{CAC6F98D-78B5-11D2-BE74-0080C87A0525}
Mexico,"Círculo de Estudios de Psicología Profunda, A.C.",Circle of Psychology Studies,{361155FB-84CF-11D5-A1AA-00105AB34091}
Mexico,Colegio Amauta,Amauta College,{C601A300-FBDA-4D10-A0C5-2861831B385A}
Mexico,"Colegio Americano Anáhuac de Monterrey, S.C.",Anáhuac American College of Monterrey,{1550EFF3-7F4E-11D5-A1AA-00105AB34091}
Mexico,"Colegio Anglo Mexicano de Coyoacán, División de Estudios Superiores","Coyoacán Anglo-Mexican College, Division of Advanced Studies",{58C2F977-95A4-459A-8151-9E47557C7E3A}
Mexico,Colegio Antonio León,Antonio León College,{1550EFF7-7F4E-11D5-A1AA-00105AB34091}
Mexico,"Colegio de Alta Dirección de Empresas, A.C.",College of Business Management,{C551D1EF-9247-4944-A607-A28A4B9CA7C9}
Mexico,"Colegio de Bioética de Nuevo León, A.C.",Nuevo León College of Bioethics,{5F2433D9-B5B4-4B4B-8A7D-87DCB9DDC72C}
Mexico,Colegio de Consultores en Imagen Pública,College of Consultants in Public Image,{4CB9A648-92F7-447A-95B5-451674FF3F3D}
Mexico,Colegio de Contadores Públicos de Guadalajara,Guadalajara College of Public Accountants,{5A42A18A-136A-45F1-A7E3-E17E7EECC293}
Mexico,Colegio de Desarrollo Profesional,Professional Development College,{1550EFFF-7F4E-11D5-A1AA-00105AB34091}
Mexico,Colegio de Educación Superior de Tuxtepec,College of Higher Education of Tuxtepec,{79BAD526-62CB-11D8-B1CE-00055D086597}
Mexico,Colegio de Empresarios Excellentia FERVIC,Excellentia FERVIC College of Business,{F71CF3A7-D751-4116-B137-B12B4BC8434E}
Mexico,Colegio de Especialidades de Occidente,College of Specializations of the West,{7AF81FFA-4256-4702-B7F8-7CC5D508D3F5}
Mexico,Colegio de Estudios de Posgrado de la Ciudad de México,College of Postgraduate Studies of the City of Mexico,{62521C98-D0A3-43BA-B18A-5B031E1B4E76}
Mexico,Colegio de Estudios en Administración Superior,College of Advanced Studies in Administration,{CAC6F988-78B5-11D2-BE74-0080C87A0525}
Mexico,Colegio de Estudios Superiores Anáhuac,Anáhuac College of Advanced Studies,{36115613-84CF-11D5-A1AA-00105AB34091}
Mexico,Colegio de Estudios Superiores de San Juan del Río,San Juan del Río College of Advanced Studies,{79BAD547-62CB-11D8-B1CE-00055D086597}
Mexico,Colegio de Estudios Superiores del Continente,College of Advanced Studies of the Continent,{383564F1-F14B-42A7-BB73-988D44A28F4C}
Mexico,Colegio de Estudios Superiores Liceo Londres,Liceo Londres College of Advanced Studies,{DA6F43A9-3B0B-4927-A6FF-AB61EA49B2CC}
Mexico,"Colegio de Montecristo, S.C.",Montecristo College,{1550F011-7F4E-11D5-A1AA-00105AB34091}
Mexico,Colegio de Postgraduados,College of Postgraduate Studies,{CAC6FA30-78B5-11D2-BE74-0080C87A0525}
Mexico,Colegio de Profesionistas de la Educación José Vasconcelos,José Vasconcelos College of Educational Professionals,{79BAD536-62CB-11D8-B1CE-00055D086597}
Mexico,Colegio en Alta Dirección Empresarial,College of Advanced Studies in Business Administration,{1550EFDF-7F4E-11D5-A1AA-00105AB34091}
Mexico,Colegio Froebel,Froebel College,{9692E446-F593-4029-A572-E8925C0D6284}
Mexico,Colegio Gastronómico Internacional,International College of Gastronomy,{1466220D-B4E7-45CC-9FCC-F67DC2488EA3}
Mexico,Colegio Hermann Hesse,Hermann Hesse College,{F5A38E91-FC57-4A2F-B029-CA66AD9BCEAA}
Mexico,Colegio Internacional de Educación Superior,International College of Higher Education,{178FF217-6135-11D8-B1CE-00055D086597}
Mexico,Colegio La Salle de la Montaña,La Salle College of la Montaña,{ACA0E3C8-47DF-4BC1-8149-5AA7428289CB}
Mexico,"Colegio Labastida, A.C.",Labastida College,{CAC6F9D7-78B5-11D2-BE74-0080C87A0525}
Mexico,Colegio Latinoamericano de Posgrado,Latin American Postgraduate College,{1550F001-7F4E-11D5-A1AA-00105AB34091}
Mexico,Colegio Libre de Estudios Universitarios,Private College of University Studies,{1550F005-7F4E-11D5-A1AA-00105AB34091}
Mexico,Colegio Mayor de San Carlos,Higher College of San Carlos,{9EADA80B-6469-400A-BE5B-6E33F9800F65}
Mexico,Colegio Miguel Hidalgo,Miguel Hidalgo College,{79BAD537-62CB-11D8-B1CE-00055D086597}
Mexico,Colegio Montecristo,Montecristo College,{70DC73C5-5F25-46A9-B3D9-C80EF069A2CF}
Mexico,Colegio Nacional de Danza Contemporánea,National College of Contemporary Dance,{79BAD548-62CB-11D8-B1CE-00055D086597}
Mexico,"Colegio Panamericano, División de Estudios Superiores","Panamerican College, Division of Advanced Studies",{EDE15DF7-6213-11D8-B1CE-00055D086597}
Mexico,Colegio Partenón,Parthenon College,{7767C7F4-36E2-4EC6-B4C1-FA0FC54FE06F}
Mexico,Colegio Superior Agropecuario del Estado de Guerrero,Higher College of Stockbreeding of the State of Guerrero,{CAC6FA32-78B5-11D2-BE74-0080C87A0525}
Mexico,"Colegio Superior de Ciencias Sociales de Nuevo León, A.C.",College of Advanced Studies in Social Sciences of Nuevo León A.C.,{D18EC9BD-181F-49CC-B91C-6901C3AA0D0F}
Mexico,Colegio Superior de Gastronomía,College of Gastronomy,{2AD93A5C-E996-46CC-830E-0DD65D68B1E9}
Mexico,Colegio Superior de México,Higher College of Mexico,{1550EFFB-7F4E-11D5-A1AA-00105AB34091}
Mexico,Colegio Superior de Neurolingüística y Psicopedagogía,College of Neuro-linguistics and Psycho-pedagogy,{CAC6F98F-78B5-11D2-BE74-0080C87A0525}
Mexico,Colegio Universitario de Formación Empresarial,University College of Business Studies,{E98E8C67-6218-11D8-B1CE-00055D086597}
Mexico,Colegio Universitario de las Américas,University College of the Americas,{2236CB77-6233-11D8-B1CE-00055D086597}
Mexico,"Colegio Universitario de Puebla, A.C.",University College of Puebla,{1550F009-7F4E-11D5-A1AA-00105AB34091}
Mexico,Colegio Universitario Moderno,Modern University College,{1550EFEF-7F4E-11D5-A1AA-00105AB34091}
Mexico,Colegio Universitario y Tecnológico del Noreste,Technological and University College of the North East,{65F9ECAF-B254-40F4-9EFC-DCB0E5308F7B}
Mexico,Complejo Educativo de la Salud,Health Education Complex,{EDE15DF8-6213-11D8-B1CE-00055D086597}
Mexico,"Complejo Educativo Hispanoamericano, A.C",Hispanic-American Educational Complex,{CAC6F9AB-78B5-11D2-BE74-0080C87A0525}
Mexico,"Comprehensive Orthodontic Institute en México, A.C.","Comprehensive Orthodontic Institute in México, A.C.",{F220C654-A3A2-414F-B77D-1B03D8FD97A4}
Mexico,Computrade,,{9E55F306-B48C-4A34-9280-256CCFA5F4DD}
Mexico,Consejo Mexicano de Geriatria y Gerontologia,Mexican Council of Geriatrics and Gerontology,{4A8C87CC-7708-48B4-92B5-3900DCAC00EC}
Mexico,Conservatorio de Música del Estado de México,Music Conservatoire of the State of Mexico,{8034425C-7C07-11D3-B8FF-00105AB33FEE}
Mexico,Conservatorio de Música del Estado de Puebla,Music Conservatoire of the State of Puebla,{9B7950DF-7D9E-11D3-B8FF-00105AB33FEE}
Mexico,Conservatorio de Música y Artes de Celaya,Music and Arts Conservatoire of Celaya,{36115601-84CF-11D5-A1AA-00105AB34091}
Mexico,Cophac Institución de Enseñanza Superior,Cophac Institute of Higher Education,{567D82B6-2410-451C-BB94-7C5E9910B234}
Mexico,"Corporación Mexicana de Investigación en Materiales, S.A. de C.V.",Mexican Corporation for Materials Research,{178FF20E-6135-11D8-B1CE-00055D086597}
Mexico,División de Estudios Superiores del Instituto 18 de Marzo,Division of Advanced Studies of the 18th March Institute,{361155EB-84CF-11D5-A1AA-00105AB34091}
Mexico,Duxx Escuela de Graduados en Liderazgo Empresarial,DUXX Graduate School of Business Leadership,{13D73F6D-978E-11D3-B8FF-00105AB33FEE}
Mexico,Educación Nuevo Milenio,New Millenium Education,{B73AD588-FC7B-4A18-9B3D-755423BF06DA}
Mexico,Educación y Desarrollo Cultural de Monterrey,Education and Cultural Development of Monterrey,{30AD90E1-8595-11D5-A1AA-00105AB34091}
Mexico,El Colegio de Jalisco,The College of Jalisco,{8034425A-7C07-11D3-B8FF-00105AB33FEE}
Mexico,"El Colegio de la Frontera Norte, A.C.","The College of the Northern Frontier, A.C.",{CAC6FA2E-78B5-11D2-BE74-0080C87A0525}
Mexico,El Colegio de la Frontera Sur,The College of the Southern Frontier,{4C24A2A9-774E-11D3-B8FF-00105AB33FEE}
Mexico,"El Colegio de León, A.C.",The College of Leon,{361155FF-84CF-11D5-A1AA-00105AB34091}
Mexico,El Colegio de México,The College of Mexico,{CAC6FA2F-78B5-11D2-BE74-0080C87A0525}
Mexico,"El Colegio de Michoacán, A.C",The College of Michoacan,{CAC6F9A6-78B5-11D2-BE74-0080C87A0525}
Mexico,"El Colegio de Puebla, A.C",The College of Puebla,{CAC6F9A8-78B5-11D2-BE74-0080C87A0525}
Mexico,"El Colegio de San Luis, A.C.",The College of San Luis,{9995661F-7FFB-11D3-B8FF-00105AB33FEE}
Mexico,El Colegio de Sinaloa,The College of Sinaloa,{5AFD90C4-8175-11D3-A1A9-00105AB34091}
Mexico,El Colegio de Sonora,The College of Sonora,{CAC6FA31-78B5-11D2-BE74-0080C87A0525}
Mexico,"El Colegio Mexiquense, A.C.",The College of the State of Mexico,{CAC6F9A5-78B5-11D2-BE74-0080C87A0525}
Mexico,Escuela Bancaria y Comercial,School of Banking and Commerce,{CAC6F9AD-78B5-11D2-BE74-0080C87A0525}
Mexico,Escuela Benjamín Franklin,Benjamín Franklin School,{79B9C214-F63B-4CBE-9C88-86FB92B3B515}
Mexico,Escuela Comercial Cámara de Comercio,School of Commerce of the Chamber of Commerce,{0C418E04-6692-444D-91F0-869E1788CE4C}
Mexico,Escuela de Administración y Contaduría Pública de Sinaloa,School of Administration and Public Accountancy of Sinaloa,{03CDCEE5-B6D6-403C-9423-6F6EDBC42662}
Mexico,"Escuela de Arquitectura de Chihuahua, A.C.",School of Architecture of Chihuahua,{CAC6F9AC-78B5-11D2-BE74-0080C87A0525}
Mexico,"Escuela de Arquitectura, Diseño y Arte","School of Architecture, Design and Art",{9B7950E2-7D9E-11D3-B8FF-00105AB33FEE}
Mexico,Escuela de Aviación Naval,School of Naval Aviation,{656A1379-8263-11D3-B8FF-00105AB33FEE}
Mexico,Escuela de Ciencias de la Educación,School of Educational Sciences,{CAC6FA35-78B5-11D2-BE74-0080C87A0525}
Mexico,Escuela de Comunicación Social,School of Social Communication,{CAC6F9AE-78B5-11D2-BE74-0080C87A0525}
